Date,Open,High,Low,Close,Adj Close,Volume
2021-01-27,87.529999,90.349998,86.75,88.199997,79.40696,10178500
2021-01-28,88.669998,90.150002,88.25,89.019997,80.145195,8155500
2021-01-29,86.830002,87.339996,84.919998,85.199997,76.706039,14699800
2021-02-01,85.989998,87.300003,84.57,86.410004,77.795418,8073600
2021-02-02,88.010002,88.370003,86.529999,87.059998,78.3806,9233100
2021-02-03,87.050003,89.389999,86.889999,88.959999,80.091179,9256500
2021-02-04,89.510002,89.650002,87.949997,89.0,80.127205,7917600
2021-02-05,89.940002,90.470001,88.639999,89.260002,80.361282,8017300
2021-02-08,90.290001,92.040001,90.010002,91.480003,82.359962,9886600
2021-02-09,91.099998,91.269997,89.809998,90.959999,81.891792,7605500
2021-02-10,91.379997,92.589996,90.599998,92.519997,83.296272,8778800
2021-02-11,92.370003,92.440002,90.080002,92.019997,82.84613,8572400
2021-02-12,91.529999,92.730003,91.349998,92.550003,83.323288,7858300
2021-02-16,93.050003,93.860001,92.610001,93.129997,85.030663,14006000
2021-02-17,95.419998,96.720001,94.199997,95.919998,87.578018,14342300
2021-02-18,95.75,95.779999,94.300003,95.0,86.738029,9030600
2021-02-19,95.129997,96.379997,94.650002,95.800003,87.46846,8913900
2021-02-22,96.989998,99.639999,96.459999,98.389999,89.833206,13178700
2021-02-23,99.970001,100.160004,96.800003,99.629997,90.965363,14874000
2021-02-24,100.330002,104.040001,99.809998,103.309998,94.325325,16116000
2021-02-25,104.900002,104.959999,101.589996,102.349998,93.448807,13219200
2021-02-26,100.300003,101.059998,97.610001,100.0,91.303185,14454100
2021-03-01,102.459999,103.800003,101.400002,102.050003,93.174911,10439900
2021-03-02,101.889999,103.309998,101.709999,102.440002,93.530983,10643500
2021-03-03,103.410004,105.75,103.400002,103.589996,94.580971,14958200
2021-03-04,104.519997,107.580002,103.129997,104.5,95.411819,22994200
2021-03-05,106.959999,109.129997,106.150002,109.0,99.520485,23638200
2021-03-08,109.860001,110.43,108.059998,109.75,100.205254,18033600
2021-03-09,109.07,110.690002,107.879997,109.5,99.976982,19010700
2021-03-10,110.199997,112.010002,109.699997,111.370003,101.684357,17389900
2021-03-11,111.650002,112.550003,110.889999,111.190002,101.520012,10989500
2021-03-12,111.639999,112.699997,110.720001,111.559998,101.857834,10930300
2021-03-15,111.529999,111.910004,108.889999,110.25,100.661766,10488000
2021-03-16,108.529999,108.879997,107.080002,107.639999,98.278748,11698400
2021-03-17,107.209999,108.559998,106.599998,108.029999,98.634834,9168600
2021-03-18,107.010002,107.529999,103.709999,104.120003,95.064888,13246600
2021-03-19,103.940002,104.889999,102.739998,103.379997,94.389236,18491000
2021-03-22,103.059998,104.5,102.309998,102.540001,93.622292,12508500
2021-03-23,101.449997,104.300003,100.690002,101.970001,93.101868,14781700
2021-03-24,102.989998,105.760002,102.910004,104.699997,95.594444,11026800
2021-03-25,102.849998,105.260002,102.07,105.07,95.932266,11138200
2021-03-26,106.540001,107.540001,105.360001,107.480003,98.132668,9820200
2021-03-29,106.400002,107.529999,105.699997,106.919998,97.621361,7542300
2021-03-30,106.059998,106.830002,105.589996,105.93,96.717468,6284600
2021-03-31,105.550003,106.220001,104.599998,104.790001,95.67662,8954400
2021-04-01,105.260002,105.860001,104.209999,105.75,96.553108,8515800
2021-04-05,105.730003,105.830002,104.169998,104.510002,95.420959,8692700
2021-04-06,104.25,105.080002,103.449997,103.580002,94.571854,8125100
2021-04-07,103.470001,104.57,103.260002,104.190002,95.128792,7699300
2021-04-08,103.519997,103.620003,102.07,103.019997,94.060562,8283000
2021-04-09,103.120003,103.68,102.099998,102.919998,93.969238,7163700
2021-04-12,103.669998,103.860001,101.510002,101.779999,92.928383,7845900
2021-04-13,101.559998,102.599998,101.290001,102.239998,93.348381,6829900
2021-04-14,102.650002,105.330002,102.599998,104.269997,95.201836,10194800
2021-04-15,104.010002,104.269997,102.93,103.419998,94.425758,7860500
2021-04-16,103.800003,104.360001,102.43,102.959999,94.005768,7459700
2021-04-19,103.269997,103.830002,102.209999,103.260002,94.279671,7068700
2021-04-20,102.830002,102.989998,100.510002,101.330002,92.517532,9783800
2021-04-21,100.330002,102.989998,100.139999,102.730003,93.795769,8264400
2021-04-22,102.870003,102.870003,100.870003,100.949997,92.170555,9899400
2021-04-23,101.099998,102.169998,100.720001,101.550003,92.718391,6756000
2021-04-26,101.269997,102.669998,101.260002,101.519997,92.691002,5639700
2021-04-27,101.809998,103.099998,101.510002,102.699997,93.768372,6898900
2021-04-28,103.540001,105.860001,103.370003,105.220001,96.069214,8718400
2021-04-29,106.419998,107.650002,105.75,106.900002,97.603119,9740300
2021-04-30,104.980003,105.389999,102.970001,103.07,94.106194,13730000
2021-05-03,103.980003,105.720001,103.220001,105.529999,96.352257,7938100
2021-05-04,105.959999,106.510002,104.849998,106.110001,96.881805,8704300
2021-05-05,107.089996,109.540001,106.82,108.959999,99.483948,12872400
2021-05-06,108.949997,109.129997,107.419998,109.019997,99.538719,9654900
2021-05-07,108.089996,110.669998,107.699997,110.019997,100.451767,10273000
2021-05-10,111.440002,113.110001,109.519997,109.57,100.040886,13586500
2021-05-11,109.059998,109.580002,106.209999,106.699997,97.420494,12754800
2021-05-12,107.0,110.150002,106.720001,107.370003,98.032227,11661900
2021-05-13,106.07,107.870003,105.440002,106.68,97.402237,9706300
2021-05-14,107.800003,109.82,107.800003,109.470001,99.949608,9124100
2021-05-17,109.089996,110.879997,108.970001,110.809998,101.173058,12692900
2021-05-18,108.940002,109.059998,105.970001,106.18,98.132416,12759900
2021-05-19,103.82,104.290001,101.970001,103.199997,95.378273,14762700
2021-05-20,103.07,104.07,101.970001,103.559998,95.710999,9706300
2021-05-21,104.099998,105.199997,103.68,104.120003,96.228554,10352800
2021-05-24,104.949997,105.839996,104.0,105.599998,97.596367,6785600
2021-05-25,105.43,105.620003,103.610001,103.870003,95.997498,7884000
2021-05-26,104.519997,104.910004,103.660004,104.120003,96.228554,9232400
2021-05-27,104.120003,104.910004,102.57,103.010002,95.202675,11703400
2021-05-28,103.620003,104.120003,102.949997,103.790001,95.923553,7278200
2021-06-01,105.300003,107.43,105.300003,106.650002,98.566788,10260600
2021-06-02,107.209999,108.559998,106.209999,108.080002,99.888405,9141800
2021-06-03,107.559998,108.089996,106.559998,107.589996,99.435547,8809300
2021-06-04,108.239998,108.669998,107.209999,108.449997,100.230362,6699300
2021-06-07,108.370003,108.699997,107.57,107.75,99.583435,6748600
2021-06-08,107.650002,108.980003,106.300003,108.730003,100.489159,10559500
2021-06-09,109.059998,109.529999,107.650002,107.779999,99.611153,10146900
2021-06-10,109.059998,110.25,107.25,108.410004,100.193413,13526200
2021-06-11,108.839996,108.970001,107.860001,107.910004,99.7313,7731700
2021-06-14,108.18,108.959999,106.830002,107.970001,99.786751,9051900
2021-06-15,108.410004,110.480003,108.389999,110.300003,101.940147,10540200
2021-06-16,110.029999,110.510002,108.900002,109.669998,101.357903,9283300
2021-06-17,109.239998,109.980003,96.309998,107.07,98.954956,14337800
2021-06-18,105.25,106.269997,102.910004,103.029999,95.221169,22284500
2021-06-21,104.099998,106.440002,103.93,106.050003,98.012268,13591500
2021-06-22,105.330002,106.959999,104.309998,106.400002,98.335747,10230100
2021-06-23,107.360001,108.129997,106.230003,106.269997,98.215591,7792800
2021-06-24,107.139999,107.779999,106.360001,107.139999,99.019661,8724600
2021-06-25,107.589996,108.059998,106.779999,107.300003,99.167542,8102300
2021-06-28,106.949997,107.0,103.660004,103.989998,96.108406,11348400
2021-06-29,104.589996,104.970001,103.610001,103.760002,95.895844,7225500
2021-06-30,103.839996,104.879997,103.720001,104.739998,96.801552,7927500
2021-07-01,106.949997,107.099998,105.739998,106.209999,98.160141,10873200
2021-07-02,105.699997,106.400002,105.040001,106.07,98.030762,7107700
2021-07-06,105.970001,105.970001,103.389999,103.989998,96.108406,10162800
2021-07-07,103.959999,104.900002,102.120003,102.93,95.128738,8245000
2021-07-08,101.5,103.089996,101.220001,102.599998,94.823753,8695500
2021-07-09,103.459999,104.230003,102.360001,104.07,96.182335,8567900
2021-07-12,103.559998,105.019997,103.239998,104.279999,96.376419,9898600
2021-07-13,104.0,104.580002,103.220001,103.93,96.052948,6738000
2021-07-14,104.480003,105.32,101.720001,101.970001,94.241508,9216600
2021-07-15,101.050003,102.25,100.849998,101.300003,93.622284,9665700
2021-07-16,101.629997,101.690002,98.330002,98.620003,91.145401,12199100
2021-07-19,95.82,96.949997,94.519997,95.959999,88.686996,17385500
2021-07-20,95.889999,98.040001,95.050003,96.529999,89.213799,12114600
2021-07-21,97.980003,100.470001,97.699997,99.82,92.254448,11478100
2021-07-22,99.400002,99.410004,97.889999,98.82,91.330238,7694300
2021-07-23,98.800003,99.120003,97.940002,98.860001,91.36721,7570800
2021-07-26,99.459999,101.260002,99.440002,100.949997,93.298813,10227500
2021-07-27,100.050003,100.720001,98.940002,100.610001,92.984573,8332100
2021-07-28,100.900002,101.809998,100.279999,101.18,93.511375,8546100
2021-07-29,102.379997,102.879997,101.940002,102.57,94.796028,8681300
2021-07-30,103.059998,104.050003,100.769997,101.809998,94.093628,12295300
2021-08-02,102.080002,103.980003,101.559998,101.629997,93.927277,8911800
2021-08-03,101.589996,102.910004,100.669998,102.599998,94.823753,8437300
2021-08-04,100.440002,101.900002,100.099998,100.300003,92.698067,10389800
2021-08-05,100.940002,102.43,100.669998,101.230003,93.557594,7986100
2021-08-06,102.019997,102.580002,101.599998,101.949997,94.223015,6475600
2021-08-09,100.910004,101.379997,99.93,100.25,92.651863,9243100
2021-08-10,100.739998,102.32,100.580002,102.080002,94.34317,9762600
2021-08-11,102.040001,102.970001,101.599998,102.849998,95.054794,7079800
2021-08-12,102.860001,103.25,101.779999,102.639999,94.860718,7377600
2021-08-13,102.230003,102.540001,101.639999,101.959999,94.232262,6572600
2021-08-16,100.830002,101.199997,99.910004,100.919998,93.271088,9476600
2021-08-17,100.199997,101.68,99.629997,100.730003,93.09549,10937500
2021-08-18,98.690002,99.419998,96.550003,96.699997,90.575829,12893600
2021-08-19,94.809998,95.309998,92.860001,94.290001,88.318459,17423400
2021-08-20,93.519997,94.879997,93.209999,94.300003,88.327843,9707600
2021-08-23,96.089996,97.0,96.059998,96.730003,90.603951,10277800
2021-08-24,97.5,98.610001,97.389999,97.839996,91.643639,8924900
2021-08-25,97.220001,98.720001,96.720001,98.510002,92.27121,9342300
2021-08-26,98.110001,98.730003,97.199997,97.220001,91.062912,8124800
2021-08-27,98.139999,99.459999,98.050003,98.639999,92.39299,10281200
2021-08-30,99.089996,99.309998,97.970001,98.389999,92.158806,8127200
2021-08-31,98.139999,98.410004,96.639999,96.769997,90.641411,15676900
2021-09-01,96.860001,97.07,95.470001,95.709999,89.648544,10557300
2021-09-02,96.639999,98.389999,96.550003,97.709999,91.521873,12340100
2021-09-03,97.400002,98.43,97.379997,97.489998,91.315811,9097000
2021-09-07,97.019997,97.980003,96.739998,97.059998,90.91304,9237800
2021-09-08,97.5,98.470001,96.349998,96.389999,90.285461,10775900
2021-09-09,95.889999,97.620003,95.349998,96.0,89.920181,10219400
2021-09-10,97.599998,97.699997,95.889999,96.07,89.985741,11006000
2021-09-13,97.209999,98.709999,97.059998,97.970001,91.765419,11500900
2021-09-14,98.379997,98.739998,95.980003,96.199997,90.107506,15294100
2021-09-15,96.989998,98.529999,96.989998,98.239998,92.018311,11623400
2021-09-16,98.32,98.589996,96.910004,97.32,91.15657,10616700
2021-09-17,97.110001,98.379997,96.370003,96.760002,90.632042,16006100
2021-09-20,94.639999,95.25,93.309998,94.779999,88.777435,15796100
2021-09-21,95.57,95.889999,94.029999,94.849998,88.842995,10958400
2021-09-22,96.239998,98.779999,96.239998,97.639999,91.456306,13292800
2021-09-23,98.239998,100.269997,97.75,100.059998,93.723045,10094900
2021-09-24,99.650002,100.970001,99.650002,100.599998,94.228844,8225300
2021-09-27,102.589996,103.779999,102.589996,102.970001,96.448753,12697500
2021-09-28,103.910004,104.889999,102.879997,103.360001,96.814056,15560800
2021-09-29,103.209999,104.239998,102.339996,103.330002,96.785965,10268100
2021-09-30,103.419998,103.449997,101.449997,101.449997,95.025009,15319800
2021-10-01,102.220001,104.540001,101.879997,104.330002,97.722618,10854900
2021-10-04,105.0,105.860001,104.110001,104.720001,98.087914,13305400
2021-10-05,106.040001,107.769997,105.419998,105.860001,99.155731,13017300
2021-10-06,104.18,105.349998,103.580002,104.93,98.284615,10630100
2021-10-07,105.610001,106.300003,105.220001,105.68,98.987129,8830900
2021-10-08,106.809998,108.43,106.599998,108.050003,101.207031,10586700
2021-10-11,109.559998,109.629997,106.919998,107.129997,100.345284,9794800
2021-10-12,106.989998,107.580002,106.169998,107.150002,100.364021,9085000
2021-10-13,106.769997,108.339996,106.480003,107.790001,100.963501,9220700
2021-10-14,108.879997,109.160004,108.110001,108.809998,101.918892,7648600
2021-10-15,109.769997,110.029999,109.43,109.610001,102.668228,9968100
2021-10-18,110.220001,110.410004,108.959999,109.559998,102.621399,10677400
2021-10-19,110.160004,111.699997,109.800003,111.699997,104.625877,10362800
2021-10-20,111.089996,113.169998,110.779999,113.160004,105.993416,10811400
2021-10-21,112.709999,112.809998,110.870003,111.739998,104.66333,9372600
2021-10-22,112.220001,112.879997,111.449997,112.800003,105.656212,8673800
2021-10-25,113.529999,114.349998,113.300003,113.849998,106.639694,9579800
2021-10-26,113.980003,114.599998,113.510002,114.099998,106.873871,7463000
2021-10-27,113.220001,113.580002,111.650002,112.07,104.972435,9096100
2021-10-28,111.580002,113.269997,111.580002,113.120003,105.955948,7538200
2021-10-29,114.830002,115.290001,113.150002,114.489998,107.239166,15294200
2021-11-01,115.029999,115.089996,114.050003,114.529999,107.276634,11213800
2021-11-02,114.18,114.190002,113.209999,113.830002,106.620979,9189700
2021-11-03,112.269997,113.269997,111.970001,113.010002,105.852905,10416000
2021-11-04,114.220001,114.260002,112.910004,113.510002,106.321251,9673000
2021-11-05,114.269997,115.050003,113.93,114.739998,107.473335,8102100
2021-11-08,115.089996,115.989998,114.690002,115.150002,107.857376,7695900
2021-11-09,115.269997,116.120003,114.459999,116.0,108.653542,10945900
2021-11-10,115.760002,116.209999,113.660004,114.150002,106.920715,10305100
2021-11-11,113.599998,114.669998,113.57,114.160004,106.930084,7317500
2021-11-12,113.800003,114.309998,113.589996,114.230003,106.995644,8682800
2021-11-15,114.949997,116.949997,114.269997,116.82,109.421616,11050400
2021-11-16,117.110001,118.080002,116.860001,117.279999,109.852486,10566300
2021-11-17,114.870003,116.529999,114.660004,115.419998,109.359787,11108000
2021-11-18,114.849998,115.379997,113.410004,114.449997,108.440712,8368600
2021-11-19,112.510002,113.150002,111.099998,111.910004,106.034081,13532600
2021-11-22,112.019997,115.190002,111.849998,113.910004,107.929077,9947100
2021-11-23,115.190002,116.839996,115.059998,116.300003,110.193588,10366800
2021-11-24,116.809998,118.0,116.68,117.190002,111.03685,8500900
2021-11-26,113.349998,114.830002,112.629997,114.510002,108.497574,11861800
2021-11-29,116.339996,117.169998,114.709999,114.849998,108.819702,12003800
2021-11-30,113.449997,115.860001,112.440002,112.870003,106.94368,24451200
2021-12-01,114.949997,116.059998,112.089996,112.099998,106.214104,12302700
2021-12-02,113.25,115.699997,111.93,115.139999,109.094482,11392400
2021-12-03,116.739998,117.0,113.589996,114.410004,108.402817,10445100
2021-12-06,115.959999,117.449997,115.050003,116.199997,110.098824,9833900
2021-12-07,117.239998,118.660004,117.239998,117.919998,111.728516,11419600
2021-12-08,118.389999,119.260002,117.660004,118.449997,112.23069,8827900
2021-12-09,117.849998,118.599998,117.580002,118.139999,111.936981,8334700
2021-12-10,118.93,119.199997,116.870003,118.339996,112.126457,9090700
2021-12-13,117.459999,117.849998,115.610001,115.879997,109.795639,8533000
2021-12-14,115.739998,116.919998,115.470001,116.220001,110.117775,12245300
2021-12-15,116.32,116.32,113.949997,115.559998,109.492424,11069500
2021-12-16,116.190002,118.190002,115.919998,116.639999,110.515724,11344700
2021-12-17,115.919998,116.459999,113.529999,113.599998,107.635345,22727900
2021-12-20,111.860001,113.709999,110.730003,113.650002,107.682724,13464400
2021-12-21,114.43,116.07,114.290001,115.470001,109.407158,11368200
2021-12-22,115.419998,116.68,114.410004,116.129997,110.032516,8345200
2021-12-23,116.510002,117.919998,116.400002,116.410004,110.297813,7416600
2021-12-27,116.07,118.82,115.410004,118.790001,112.552826,7745500
2021-12-28,118.660004,119.339996,118.040001,118.559998,112.334915,6516000
2021-12-29,118.080002,118.650002,117.290001,117.949997,111.756935,6957400
2021-12-30,118.129997,118.690002,117.339996,117.43,111.264259,6016000
2021-12-31,117.379997,118.089996,117.129997,117.349998,111.188446,5706600
2022-01-03,117.419998,119.690002,117.290001,119.260002,112.998169,10717700
2022-01-04,119.949997,121.980003,119.660004,121.43,115.05423,16413100
2022-01-05,122.239998,123.839996,122.07,122.220001,115.802742,15487100
2022-01-06,123.620003,124.32,121.639999,123.260002,116.788147,13318500
2022-01-07,123.550003,125.540001,122.949997,125.029999,118.465202,14164600
2022-01-10,125.150002,125.690002,123.860001,125.110001,118.541016,12626100
2022-01-11,125.860001,128.0,124.830002,127.970001,121.250839,14609000
2022-01-12,127.989998,128.429993,126.470001,127.330002,120.64444,12469200
2022-01-13,127.139999,128.100006,126.449997,126.800003,120.142281,9691300
2022-01-14,126.760002,129.199997,126.760002,128.960007,122.188866,13281000
2022-01-18,129.690002,130.0,127.870003,129.380005,122.586807,12905500
2022-01-19,129.949997,130.149994,128.539993,128.910004,122.141479,12064300
2022-01-20,128.270004,130.860001,127.879997,128.449997,121.705643,11370400
2022-01-21,127.760002,128.399994,126.230003,126.910004,120.246498,13055700
2022-01-24,124.449997,127.730003,122.839996,127.18,120.502319,19513700
2022-01-25,127.120003,132.740005,125.269997,132.589996,125.628242,19984500
2022-01-26,132.899994,134.710007,131.589996,132.690002,125.723022,17266500
2022-01-27,134.449997,137.0,133.589996,135.369995,128.262299,20654100
2022-01-28,130.0,132.059998,128.070007,130.610001,123.752228,24817800
2022-01-31,130.190002,131.860001,129.330002,131.330002,124.43441,16401800
2022-02-01,130.830002,135.740005,130.509995,134.789993,127.712753,16169700
2022-02-02,134.350006,135.800003,132.800003,135.410004,128.300201,10906700
2022-02-03,134.850006,135.350006,133.190002,134.199997,127.153717,9447700
2022-02-04,135.009995,137.0,135.009995,135.880005,128.745514,13034700
2022-02-07,135.339996,139.429993,134.830002,138.550003,131.27533,18422500
2022-02-08,138.179993,138.429993,135.009995,136.440002,129.276123,11021600
2022-02-09,136.720001,138.339996,136.100006,137.789993,130.555252,10140800
2022-02-10,137.559998,138.789993,135.389999,136.039993,128.89711,11012700
2022-02-11,136.860001,139.440002,136.279999,138.809998,131.521652,12821200
2022-02-14,137.940002,138.050003,135.050003,136.669998,129.494049,15945000
2022-02-15,133.080002,134.839996,132.179993,134.259995,128.546158,11746800
2022-02-16,134.949997,136.160004,133.759995,134.300003,128.584473,11348800
2022-02-17,134.169998,134.580002,132.449997,133.610001,127.92382,10073900
2022-02-18,132.820007,133.910004,132.050003,133.419998,127.741913,10691800
2022-02-22,137.0,137.0,130.520004,132.399994,126.76532,19428700
2022-02-23,132.929993,136.080002,132.559998,135.550003,129.78125,16134200
2022-02-24,137.929993,138.229996,131.720001,134.850006,129.111069,22108900
2022-02-25,135.960007,140.5,135.429993,140.380005,134.405731,28028000
2022-02-28,139.270004,144.0,138.649994,144.0,137.871658,24394300
2022-03-01,145.009995,149.960007,144.699997,149.720001,143.348236,31159900
2022-03-02,150.199997,155.75,150.050003,154.139999,147.580124,31329500
2022-03-03,152.259995,157.119995,151.75,156.220001,149.571594,22492900
2022-03-04,155.789993,159.949997,155.089996,158.649994,151.898163,29034400
2022-03-07,159.899994,162.100006,155.720001,162.039993,155.143906,34824700
2022-03-08,164.309998,174.0,164.100006,170.529999,163.272583,57231000
2022-03-09,162.770004,169.770004,161.210007,166.270004,159.193893,43430000
2022-03-10,168.740005,174.759995,168.289993,170.820007,163.550262,34913600
2022-03-11,165.889999,172.979996,165.880005,170.899994,163.626831,28423600
2022-03-14,166.210007,168.350006,164.300003,166.720001,159.624741,25156200
2022-03-15,159.110001,160.190002,155.259995,158.279999,151.54393,28534400
2022-03-16,158.789993,160.5,156.210007,157.710007,150.998184,22299700
2022-03-17,159.949997,160.990005,157.919998,160.440002,153.612,15750700
2022-03-18,160.889999,161.729996,158.779999,161.729996,154.847092,23214700
2022-03-21,163.020004,165.580002,162.720001,164.639999,157.633255,13180600
2022-03-22,163.690002,165.259995,162.580002,164.089996,157.106674,11063900
2022-03-23,166.0,167.350006,164.940002,165.860001,158.801346,10755000
2022-03-24,166.429993,167.399994,165.0,166.300003,159.222626,9024800
2022-03-25,165.220001,169.690002,165.160004,169.309998,162.104523,10254700
2022-03-28,165.899994,166.630005,165.130005,166.350006,159.270477,9992000
2022-03-29,163.509995,164.479996,160.5,164.320007,157.326874,15102600
2022-03-30,165.240005,166.350006,163.660004,165.479996,158.437515,9906000
2022-03-31,163.470001,166.160004,162.720001,162.830002,155.900284,10395900
2022-04-01,162.779999,165.949997,162.330002,164.220001,157.231155,8795300
2022-04-04,165.0,165.449997,163.0,164.369995,157.374741,8718600
2022-04-05,165.029999,167.720001,163.100006,163.360001,156.40773,9538200
2022-04-06,164.830002,167.009995,164.330002,164.809998,157.796021,9269000
2022-04-07,165.100006,167.699997,163.419998,167.100006,159.988571,8018400
2022-04-08,167.050003,171.100006,167.020004,169.929993,162.69812,10801200
2022-04-11,168.570007,168.779999,164.910004,165.559998,158.514099,10206100
2022-04-12,168.970001,172.679993,168.149994,169.009995,161.817276,9528400
2022-04-13,170.929993,172.080002,168.289993,171.669998,164.364059,7330700
2022-04-14,170.690002,172.940002,170.559998,171.589996,164.287476,9421100
2022-04-18,173.0,174.539993,171.869995,173.889999,166.489594,7639000
2022-04-19,173.080002,173.690002,171.029999,171.830002,164.517258,6970200
2022-04-20,171.619995,173.580002,171.460007,172.529999,165.187469,7495000
2022-04-21,171.740005,172.440002,163.830002,164.580002,157.575821,14594800
2022-04-22,164.380005,165.470001,160.860001,160.949997,154.100296,12160100
2022-04-25,155.729996,158.360001,151.360001,157.490005,150.787567,15449800
2022-04-26,158.820007,160.369995,156.389999,156.529999,149.868393,9810600
2022-04-27,157.080002,157.919998,154.520004,156.240005,149.590744,10396600
2022-04-28,157.449997,163.0,154.929993,161.789993,154.904541,9366400
2022-04-29,161.279999,162.440002,156.289993,156.669998,150.002441,14713200
2022-05-02,156.309998,160.0,155.149994,159.75,152.951355,11559000
2022-05-03,159.570007,163.429993,159.259995,162.490005,155.574768,8827200
2022-05-04,164.970001,167.889999,163.470001,167.589996,160.457703,9183200
2022-05-05,169.259995,169.5,162.649994,166.259995,159.184296,9807600
2022-05-06,168.270004,170.970001,165.419998,170.690002,163.425781,10418100
2022-05-09,167.75,167.75,158.479996,159.25,152.472641,14110700
2022-05-10,162.210007,164.190002,157.869995,160.779999,153.937531,11636000
2022-05-11,163.580002,167.460007,162.509995,163.160004,156.216248,9105500
2022-05-12,163.220001,164.850006,158.860001,164.710007,157.700287,8936400
2022-05-13,166.5,168.789993,164.880005,167.869995,160.725815,9229900
2022-05-16,169.0,174.970001,168.860001,173.009995,165.647034,13296300
2022-05-17,174.839996,175.649994,172.610001,174.029999,166.623642,12827600
2022-05-18,174.119995,174.130005,165.789993,168.059998,162.231445,13107500
2022-05-19,164.630005,169.639999,162.830002,166.860001,161.073074,10958700
2022-05-20,168.880005,171.039993,164.089996,167.820007,161.999771,9615000
2022-05-23,169.429993,172.960007,169.110001,171.720001,165.764511,10216400
2022-05-24,170.690002,173.580002,169.809998,172.639999,166.652603,9782700
2022-05-25,173.139999,175.990005,172.970001,175.410004,169.326538,10174500
2022-05-26,176.490005,177.929993,175.009995,176.589996,170.465607,11213900
2022-05-27,176.520004,178.350006,175.690002,178.279999,172.097015,10512300
2022-05-31,179.960007,180.960007,173.470001,174.660004,168.602539,20547600
2022-06-01,176.729996,178.130005,174.940002,176.320007,170.204987,8824100
2022-06-02,174.740005,176.509995,174.100006,176.0,169.896072,7441900
2022-06-03,176.0,178.25,176.0,177.600006,171.440582,8435300
2022-06-06,177.899994,178.0,175.509995,176.830002,170.697281,6734200
2022-06-07,177.470001,180.660004,176.919998,180.199997,173.950409,9668300
2022-06-08,180.949997,182.399994,180.25,181.130005,174.84816,8715200
2022-06-09,180.029999,180.639999,177.389999,177.520004,171.363358,9764600
2022-06-10,176.369995,178.570007,173.649994,175.399994,169.316879,9529700
2022-06-13,171.610001,172.0,164.059998,167.330002,161.526764,14614900
2022-06-14,169.369995,172.289993,165.839996,167.550003,161.73912,10269300
2022-06-15,166.779999,167.850006,161.940002,164.259995,158.563232,11565300
2022-06-16,159.940002,160.539993,153.75,155.479996,150.087708,18125900
2022-06-17,154.880005,155.470001,145.789993,148.380005,143.233978,35575100
2022-06-21,152.050003,156.020004,151.440002,154.589996,149.228592,13772000
2022-06-22,148.070007,150.800003,146.330002,147.869995,142.741669,13735800
2022-06-23,148.789993,149.229996,140.149994,142.429993,137.490326,15713700
2022-06-24,145.199997,147.089996,142.600006,144.770004,139.749176,11108300
2022-06-27,145.860001,148.820007,145.600006,147.570007,142.452072,9242400
2022-06-28,150.880005,152.190002,148.110001,149.940002,144.739853,9183300
2022-06-29,151.630005,152.110001,146.089996,146.979996,141.882507,9082900
2022-06-30,144.550003,147.919998,143.410004,144.779999,139.75882,10685000
2022-07-01,146.600006,146.960007,142.470001,146.509995,141.428818,7684600
2022-07-05,143.649994,144.539993,139.410004,142.660004,137.712372,11513100
2022-07-06,141.660004,143.259995,136.800003,140.779999,135.897537,12421200
2022-07-07,144.100006,145.300003,143.080002,143.520004,138.542526,12741800
2022-07-08,144.880005,145.449997,141.089996,142.770004,137.818527,7915500
2022-07-11,141.910004,142.850006,139.929993,141.509995,136.602234,7056800
2022-07-12,138.5,139.619995,137.259995,138.919998,134.102051,8653900
2022-07-13,137.610001,140.729996,137.139999,137.990005,133.204315,9414600
2022-07-14,134.309998,136.160004,132.539993,135.940002,131.225418,10150200
2022-07-15,138.960007,138.960007,136.429993,137.649994,132.876099,7051900
2022-07-18,140.559998,142.139999,139.080002,139.580002,134.739166,7943900
2022-07-19,139.690002,145.009995,139.419998,144.610001,139.594727,9152100
2022-07-20,144.5,147.259995,143.320007,146.520004,141.438477,7856600
2022-07-21,143.119995,145.470001,141.5,145.399994,140.35733,6724200
2022-07-22,145.559998,146.300003,143.419998,144.190002,139.189285,5889500
2022-07-25,145.699997,148.610001,144.179993,148.479996,143.33049,6210900
2022-07-26,149.5,150.679993,146.529999,147.320007,142.210739,6112800
2022-07-27,148.339996,150.199997,146.660004,149.259995,144.083435,6223000
2022-07-28,150.690002,151.470001,148.029999,150.389999,145.174255,6574300
2022-07-29,156.539993,164.660004,155.899994,163.779999,158.099869,17143700
2022-08-01,161.179993,161.860001,159.149994,160.509995,154.943268,8017800
2022-08-02,160.889999,161.470001,158.300003,159.139999,153.620789,5928300
2022-08-03,159.309998,159.960007,154.350006,155.360001,149.971893,8751400
2022-08-04,155.320007,155.440002,150.729996,151.139999,145.898254,10640000
2022-08-05,149.639999,155.009995,149.020004,153.639999,148.311539,7170200
2022-08-08,153.589996,154.979996,153.149994,153.410004,148.089523,5966900
2022-08-09,155.940002,157.800003,154.600006,155.410004,150.020172,5842200
2022-08-10,156.0,156.470001,152.929993,155.820007,150.415939,6145800
2022-08-11,158.110001,161.160004,157.619995,159.619995,154.084167,7888600
2022-08-12,158.25,159.910004,157.139999,159.850006,154.306183,7244700
2022-08-15,155.179993,157.789993,153.440002,156.809998,151.371597,8975200
2022-08-16,157.410004,157.919998,155.820007,156.410004,150.985489,7218400
